gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,Churn
0.0,0.0,1.0,1.0,0.986111111111111,1.0,0.0,0.590049751243781,0.6410743134087238,0.0,0.3662297489730485,0.2135812741413237,1.0,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,0.0,0.0,0
0.0,0.0,1.0,1.0,0.875,1.0,0.0,0.017412935323383,0.137370182321717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.4166666666666666,1.0,1.0,0.6109452736318408,0.2707535195015001,0.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,1.0,1.0,1.0,0.1401913625967844,1
1.0,1.0,0.0,0.0,0.7222222222222222,1.0,1.0,0.5442786069651742,0.4397588276021232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.4004975124378109,0.0601257789060697,0.2079011367288039,0.3662297489730485,0.2135812741413237,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,1.0,0.1401913625967844,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0159203980099502,0.1633164089545349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412746970245512,0
1.0,0.0,1.0,0.0,0.1388888888888889,1.0,0.0,0.0134328358208955,0.0196918993768751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.0412746970245512,0
1.0,0.0,0.0,0.0,0.9305555555555556,0.0,0.0,0.2552238805970149,0.3552273251788599,0.2079011367288039,0.3662297489730485,0.2135812741413237,1.0,1.0,0.2194726820296504,0.8431264763534358,1.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.2083333333333333,1.0,0.0,0.3044776119402985,0.0706900530810062,1.0,0.3662297489730485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1401913625967844,0
0.0,0.0,1.0,1.0,0.0833333333333333,1.0,0.0,0.0074626865671641,0.0100046157396722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.0,0
1.0,0.0,0.0,0.0,0.0277777777777777,1.0,1.0,0.6169154228855721,0.014510731594738,0.0,1.0,1.0,1.0,1.0,1.0,0.8431264763534358,1.0,1.0,1.0,1
0.0,0.0,1.0,0.0,0.9166666666666666,1.0,0.0,0.4840796019900497,0.5021290099238402,1.0,0.3662297489730485,0.2135812741413237,0.4377236721562871,0.4766885829623695,1.0,1.0,1.0,0.0,0.0412746970245512,0
1.0,0.0,1.0,1.0,0.4722222222222222,1.0,0.0,0.0134328358208955,0.0761597045926609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.0,0
1.0,1.0,0.0,0.0,0.0416666666666666,1.0,1.0,0.86318407960199,0.0318082160166166,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,1
1.0,1.0,1.0,0.0,0.611111111111111,1.0,1.0,0.7059701492537314,0.4640433879529194,1.0,1.0,1.0,1.0,0.4766885829623695,1.0,0.8431264763534358,1.0,1.0,1.0,0
1.0,0.0,1.0,1.0,0.4444444444444444,1.0,0.0,0.0069651741293532,0.068676436648973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401913625967844,0
0.0,1.0,0.0,0.0,0.611111111111111,1.0,0.0,0.56318407960199,0.3749423032540965,0.0,0.3662297489730485,1.0,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.2053558061221587,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.0416666666666666,1.0,1.0,0.5164179104477612,0.0202400184629586,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,1.0,0.0,0.0,0.9305555555555556,1.0,1.0,0.7383084577114428,0.7064447265174245,0.0,1.0,0.2135812741413237,0.4377236721562871,1.0,0.2194726820296504,0.8431264763534358,1.0,0.0,0.0412746970245512,0
1.0,1.0,1.0,0.0,0.4583333333333333,0.0,1.0,0.3159203980099502,0.1998672974844219,0.2079011367288039,0.3662297489730485,1.0,0.4377236721562871,0.4766885829623695,0.2194726820296504,0.8431264763534358,1.0,1.0,1.0,0
1.0,0.0,0.0,1.0,0.0138888888888888,1.0,0.0,0.3054726368159204,0.0034791137779829,0.0,0.3662297489730485,1.0,1.0,0.4766885829623695,1.0,1.0,1.0,1.0,1.0,1
1.0,0.0,0.0,0.0,0.986111111111111,1.0,0.0,0.6203980099502486,0.656519732287099,1.0,0.3662297489730485,0.2135812741413237,0.4377236721562871,0.4766885829623695,0.2194726820296504,1.0,0.8435070774716963,0.0,0.0412746970245512,0
1.0,1.0,1.0,0.0,0.8194444444444444,0.0,1.0,0.3184079601990049,0.3437168243711054,0.2079011367288039,0.3662297489730485,1.0,0.4377236721562871,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
1.0,0.0,0.0,0.0,0.8472222222222222,1.0,1.0,0.9288557213930348,0.7912820216939765,1.0,1.0,0.2135812741413237,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0972222222222222,1.0,1.0,0.7522388059701491,0.0711747057465959,1.0,1.0,1.0,1.0,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,1
0.0,1.0,1.0,0.0,0.9166666666666666,1.0,1.0,0.8213930348258706,0.7698996076621278,1.0,1.0,1.0,0.4377236721562871,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
0.0,0.0,0.0,0.0,0.5138888888888888,1.0,0.0,0.0159203980099502,0.0883279483037156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401913625967844,0
1.0,0.0,0.0,0.0,0.1388888888888889,1.0,1.0,0.6746268656716418,0.0940803138702977,1.0,1.0,1.0,1.0,1.0,1.0,0.8431264763534358,1.0,1.0,0.0412746970245512,1
1.0,0.0,0.0,0.0,0.0138888888888888,1.0,1.0,0.5134328358208955,0.0058908377567505,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,1.0,0.0,0.0,0.2916666666666666,1.0,1.0,0.4159203980099502,0.140474267251327,0.0,0.3662297489730485,1.0,1.0,0.4766885829623695,1.0,0.8431264763534358,1.0,1.0,0.0412746970245512,1
0.0,1.0,1.0,0.0,0.6944444444444444,1.0,1.0,0.6945273631840796,0.5017943687975999,1.0,1.0,1.0,0.4377236721562871,1.0,1.0,0.8431264763534358,1.0,1.0,1.0,1
0.0,0.0,1.0,1.0,0.8194444444444444,1.0,1.0,0.535820895522388,0.4818889914608816,1.0,0.3662297489730485,1.0,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,1.0,0.0,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0129353233830845,0.0520886222017078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.4444444444444444,1.0,1.0,0.3577114427860697,0.1985691207015924,1.0,0.3662297489730485,1.0,0.4377236721562871,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0972222222222222,1.0,1.0,0.6,0.0581756288945303,1.0,1.0,1.0,0.4377236721562871,1.0,1.0,1.0,1.0,1.0,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.2083333333333333,1.0,1.0,0.8149253731343283,0.1611123932610201,1.0,1.0,1.0,0.4377236721562871,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
1.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0069651741293532,0.0355411954765751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.7577114427860697,0.0967516732056312,1.0,1.0,1.0,1.0,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0555555555555555,1.0,0.0,0.0208955223880596,0.0067735979690745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,1
0.0,0.0,0.0,0.0,0.0972222222222222,1.0,1.0,0.7671641791044775,0.0740941610893145,0.0,1.0,1.0,1.0,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,1
0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.854726368159204,0.2856969766905146,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.0139303482587064,9.808446803600232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,1
1.0,1.0,1.0,0.0,0.0972222222222222,1.0,1.0,0.7039800995024875,0.0676955919686129,0.0,1.0,1.0,1.0,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
1.0,1.0,1.0,0.0,0.0138888888888888,1.0,1.0,0.617412935323383,0.0070966997461343,1.0,1.0,0.2135812741413237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.0,0.0,0.0,0.0833333333333333,1.0,1.0,0.6676616915422885,0.0543099469189937,0.0,1.0,1.0,0.4377236721562871,1.0,1.0,0.8431264763534358,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.2656716417910448,0.3538599123009462,0.2079011367288039,0.3662297489730485,1.0,0.4377236721562871,1.0,0.2194726820296504,1.0,0.8435070774716963,1.0,1.0,0
1.0,0.0,1.0,1.0,0.2638888888888889,1.0,1.0,0.3054726368159204,0.1081006231248557,0.0,0.3662297489730485,0.2135812741413237,1.0,1.0,1.0,1.0,1.0,0.2053558061221587,0.0412746970245512,0
0.0,0.0,1.0,1.0,0.9583333333333331,1.0,0.0,0.4064676616915422,0.4749480729286868,0.0,0.3662297489730485,1.0,0.4377236721562871,0.4766885829623695,0.2194726820296504,1.0,1.0,0.2053558061221587,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.875,1.0,1.0,0.617412935323383,0.5742614816524348,1.0,0.3662297489730485,0.2135812741413237,0.4377236721562871,0.4766885829623695,0.2194726820296504,1.0,0.8435070774716963,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.1218905472636815,0.0114931917839833,0.2079011367288039,0.3662297489730485,1.0,1.0,1.0,0.2194726820296504,1.0,1.0,1.0,1.0,0
1.0,0.0,1.0,1.0,0.9444444444444444,0.0,0.0,0.2641791044776119,0.342124394184168,0.2079011367288039,0.3662297489730485,0.2135812741413237,0.4377236721562871,1.0,1.0,0.8431264763534358,1.0,0.2053558061221587,0.1401913625967844,0
1.0,0.0,0.0,0.0,0.0972222222222222,1.0,0.0,0.7756218905472637,0.0716478190630048,1.0,1.0,1.0,1.0,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.5746268656716418,0.0066005077313639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.0,1.0,1.0,0.0138888888888888,1.0,1.0,0.5213930348258707,0.0059831525501961,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1401913625967844,1
1.0,0.0,0.0,0.0,0.0555555555555555,1.0,0.0,0.7203980099502488,0.0402896376644357,1.0,1.0,0.2135812741413237,1.0,1.0,1.0,0.8431264763534358,1.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0416666666666666,1.0,1.0,0.800497512437811,0.031715901223171,0.0,1.0,1.0,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,1.0,1.0,1
1.0,0.0,1.0,1.0,0.3194444444444444,1.0,0.0,0.0134328358208955,0.0470632356335102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,0.7222222222222222,0.0,0.0,0.317910447761194,0.2925455804292637,0.2079011367288039,0.3662297489730485,1.0,0.4377236721562871,0.4766885829623695,0.2194726820296504,0.8431264763534358,1.0,0.0,0.1401913625967844,0
0.0,0.0,1.0,0.0,0.3611111111111111,1.0,1.0,0.7149253731343282,0.2646838218324486,1.0,0.3662297489730485,0.2135812741413237,0.4377236721562871,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.2053558061221587,0.0,0
1.0,0.0,0.0,0.0,0.0416666666666666,1.0,0.0,0.0159203980099502,0.005279252250173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,1
0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0194029850746268,0.1163685668128317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412746970245512,0
1.0,1.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.017910447761194,0.0001442418647588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,1
0.0,1.0,0.0,0.0,0.0138888888888888,1.0,1.0,0.5134328358208955,0.0058908377567505,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.9722222222222222,0.0,1.0,0.3990049751243781,0.4841276252019386,0.2079011367288039,0.3662297489730485,0.2135812741413237,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.0,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.5416666666666666,0.0,1.0,0.2194029850746268,0.1859681513962612,0.2079011367288039,0.3662297489730485,0.2135812741413237,0.4377236721562871,1.0,0.2194726820296504,1.0,1.0,0.2053558061221587,0.0412746970245512,0
0.0,0.0,1.0,1.0,0.375,1.0,0.0,0.5587064676616916,0.2254269559196861,0.0,1.0,0.2135812741413237,1.0,1.0,1.0,1.0,1.0,1.0,0.1401913625967844,0
1.0,0.0,1.0,0.0,0.125,1.0,1.0,0.6945273631840796,0.090295407339026,1.0,1.0,0.2135812741413237,1.0,1.0,1.0,1.0,0.8435070774716963,1.0,1.0,0
0.0,0.0,0.0,1.0,0.1666666666666666,1.0,1.0,0.8661691542288558,0.145032310177706,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
0.0,0.0,0.0,1.0,0.3611111111111111,1.0,1.0,0.8676616915422884,0.3111585506577429,0.0,1.0,1.0,0.4377236721562871,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.0,1.0,0
1.0,0.0,1.0,1.0,0.4583333333333333,1.0,0.0,0.0233830845771144,0.0774809600738518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.1401913625967844,0
0.0,0.0,1.0,0.0,0.0972222222222222,1.0,1.0,0.5661691542288557,0.0551696284329563,0.0,1.0,1.0,1.0,0.4766885829623695,1.0,1.0,1.0,1.0,0.0412746970245512,1
0.0,0.0,1.0,1.0,0.3055555555555555,1.0,0.0,0.0696517412935323,0.0619201477036695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.1527777777777777,1.0,0.0,0.0124378109452736,0.0240018462958689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.1401913625967844,0
1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.717412935323383,0.2561389337641357,0.0,1.0,1.0,1.0,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,1
0.0,1.0,1.0,0.0,0.8333333333333333,1.0,1.0,0.8721393034825872,0.7364931917839834,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
1.0,0.0,0.0,0.0,0.9722222222222222,1.0,1.0,0.8532338308457711,0.8344507269789984,1.0,1.0,0.2135812741413237,1.0,1.0,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0833333333333333,1.0,1.0,0.8129353233830846,0.0610258481421647,0.0,1.0,1.0,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,1.0,0.1401913625967844,1
0.0,0.0,0.0,0.0,0.4722222222222222,1.0,0.0,0.4587064676616914,0.234739210708516,0.0,0.3662297489730485,0.2135812741413237,0.4377236721562871,1.0,1.0,1.0,0.8435070774716963,0.2053558061221587,1.0,0
1.0,1.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.5059701492537313,0.0058042926378952,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.0,0.0567164179104477,0.1716593584121855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.0,0
0.0,0.0,1.0,0.0,0.986111111111111,1.0,1.0,0.0597014925373134,0.1978017539810755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,0.375,0.0,1.0,0.2746268656716418,0.1416570505423494,0.2079011367288039,0.3662297489730485,1.0,0.4377236721562871,0.4766885829623695,1.0,1.0,0.8435070774716963,0.2053558061221587,0.0,0
0.0,0.0,1.0,0.0,0.0833333333333333,1.0,0.0,0.3194029850746268,0.0341276252019386,1.0,0.3662297489730485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,0.0,1.0,0.0,0.611111111111111,1.0,1.0,0.4139303482587064,0.2983094853450265,0.0,0.3662297489730485,0.2135812741413237,0.4377236721562871,1.0,0.2194726820296504,1.0,1.0,0.2053558061221587,0.0412746970245512,0
1.0,0.0,1.0,0.0,0.9027777777777776,1.0,1.0,0.8069651741293532,0.7302965612739442,1.0,1.0,0.2135812741413237,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,1.0,0.0,1.0,0
1.0,0.0,1.0,0.0,0.9305555555555556,1.0,0.0,0.9119402985074626,0.8439418416801292,1.0,1.0,0.2135812741413237,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,0.2053558061221587,0.0,0
1.0,0.0,1.0,1.0,0.986111111111111,1.0,1.0,0.4771144278606966,0.5393203323332564,1.0,0.3662297489730485,0.2135812741413237,1.0,1.0,1.0,0.8431264763534358,1.0,0.2053558061221587,1.0,0
1.0,0.0,0.0,0.0,0.2916666666666666,1.0,1.0,0.0208955223880596,0.0466074313408723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.1401913625967844,0
0.0,0.0,0.0,0.0,0.1527777777777777,0.0,1.0,0.2203980099502487,0.0465958919916916,0.2079011367288039,0.3662297489730485,1.0,0.4377236721562871,0.4766885829623695,0.2194726820296504,1.0,1.0,0.2053558061221587,0.0,0
1.0,0.0,1.0,1.0,0.5833333333333333,1.0,0.0,0.0243781094527363,0.0934744980383106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401913625967844,0
1.0,0.0,0.0,0.0,0.3055555555555555,1.0,1.0,0.5119402985074627,0.1698130625432725,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1401913625967844,0
1.0,0.0,0.0,0.0,0.1805555555555555,1.0,0.0,0.7950248756218906,0.1397934456496653,1.0,1.0,0.2135812741413237,1.0,1.0,1.0,0.8431264763534358,0.8435070774716963,1.0,0.1401913625967844,1
0.0,0.0,0.0,0.0,0.4166666666666666,1.0,1.0,0.5044776119402985,0.2330833141010847,1.0,0.3662297489730485,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,1.0,0.2053558061221587,0.0,0
0.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,0.5671641791044776,0.0643780290791599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.5555555555555556,1.0,1.0,0.3184079601990049,0.2313351027002077,0.0,0.3662297489730485,1.0,1.0,0.4766885829623695,1.0,1.0,1.0,0.2053558061221587,0.1401913625967844,0
0.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.0,0.843781094527363,0.5925109623817216,0.0,1.0,1.0,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.2053558061221587,0.1401913625967844,0
1.0,0.0,0.0,0.0,0.25,1.0,1.0,0.6343283582089552,0.1623182552504039,1.0,0.3662297489730485,1.0,1.0,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.2053558061221587,0.0,1
1.0,0.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.0223880597014925,0.000196168936072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,1
1.0,0.0,1.0,1.0,0.4722222222222222,1.0,1.0,0.7124378109452736,0.3545984306485114,0.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,1.0,1.0,1.0,0
1.0,0.0,1.0,1.0,0.986111111111111,1.0,0.0,0.0154228855721393,0.1589487652896376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401913625967844,0
1.0,1.0,1.0,1.0,0.6388888888888888,1.0,1.0,0.8203980099502487,0.5218555273482576,1.0,1.0,0.2135812741413237,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,1.0,1.0,1.0,1
0.0,0.0,1.0,0.0,0.6527777777777778,1.0,0.0,0.0139303482587064,0.1041714747288252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412746970245512,0
0.0,0.0,1.0,0.0,0.736111111111111,1.0,0.0,0.0079601990049751,0.1121220863143318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053558061221587,0.0,0
1.0,0.0,0.0,0.0,0.4722222222222222,1.0,1.0,0.8766169154228854,0.4073909531502423,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,1
1.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.0,0.0587064676616915,0.15964112624048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.0199004975124378,0.059935379644588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412746970245512,0
0.0,0.0,0.0,0.0,0.8055555555555555,1.0,1.0,0.6124378109452736,0.5201996307408262,1.0,1.0,0.2135812741413237,1.0,1.0,1.0,1.0,1.0,1.0,0.0412746970245512,0
0.0,0.0,1.0,1.0,0.6527777777777778,1.0,0.0,0.453233830845771,0.3448476805908146,0.0,0.3662297489730485,1.0,0.4377236721562871,1.0,0.2194726820296504,1.0,0.8435070774716963,0.0,0.0412746970245512,0
0.0,0.0,1.0,1.0,0.8055555555555555,1.0,1.0,0.4830845771144277,0.4559889222247865,1.0,0.3662297489730485,1.0,0.4377236721562871,1.0,1.0,0.8431264763534358,1.0,1.0,0.0412746970245512,0
1.0,0.0,1.0,1.0,0.2222222222222222,1.0,1.0,0.7218905472636815,0.1642510962381722,1.0,1.0,1.0,1.0,0.4766885829623695,1.0,0.8431264763534358,1.0,1.0,0.0412746970245512,0
0.0,0.0,1.0,1.0,0.0833333333333333,1.0,0.0,0.3641791044776119,0.0388068312947149,0.0,0.3662297489730485,1.0,1.0,1.0,1.0,0.8431264763534358,1.0,1.0,1.0,0
1.0,1.0,0.0,0.0,0.0138888888888888,1.0,0.0,0.2791044776119402,0.0031733210246942,0.0,0.3662297489730485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.918905472636816,0.9166166628202168,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.0,0.0,0
1.0,0.0,0.0,0.0,0.4027777777777777,1.0,1.0,0.7557213930348259,0.2987306715901223,0.0,1.0,1.0,1.0,1.0,0.2194726820296504,0.8431264763534358,0.8435070774716963,1.0,1.0,0
0.0,0.0,0.0,0.0,0.986111111111111,1.0,1.0,0.9442786069651742,0.9202054004154168,1.0,1.0,0.2135812741413237,0.4377236721562871,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0138888888888888,1.0,1.0,0.5109452736318407,0.0058619893837987,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.0,1.0,1.0,0.0,0.7222222222222222,1.0,1.0,0.9039800995024876,0.6495672744057235,1.0,1.0,0.2135812741413237,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0694444444444444,1.0,1.0,0.0223880597014925,0.0098661435495038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,0
1.0,0.0,0.0,0.0,0.1388888888888889,1.0,0.0,0.4378109452736318,0.0685610431571659,0.0,0.3662297489730485,0.2135812741413237,1.0,1.0,0.2194726820296504,0.8431264763534358,1.0,1.0,0.0412746970245512,0
1.0,0.0,0.0,1.0,0.0138888888888888,1.0,0.0,0.0149253731343283,0.0001096238172167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,1
1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0099502487562188,0.0360662358642972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,0
1.0,0.0,1.0,1.0,0.9305555555555556,1.0,1.0,0.4194029850746268,0.4540618509116085,0.0,0.3662297489730485,0.2135812741413237,1.0,0.4766885829623695,0.2194726820296504,1.0,1.0,0.0,0.0412746970245512,0
1.0,0.0,1.0,0.0,0.7083333333333333,0.0,1.0,0.1174129353233831,0.1743191783983383,0.2079011367288039,0.3662297489730485,1.0,0.4377236721562871,1.0,1.0,1.0,1.0,1.0,0.0,0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.86318407960199,0.8722882529425341,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,0.2053558061221587,0.0,0
0.0,0.0,1.0,0.0,0.9305555555555556,1.0,1.0,0.9099502487562188,0.8453323332564043,1.0,1.0,1.0,0.4377236721562871,0.4766885829623695,0.2194726820296504,0.8431264763534358,0.8435070774716963,0.2053558061221587,0.0,0
1.0,1.0,0.0,0.0,0.1666666666666666,1.0,1.0,0.8079601990049752,0.1363201015462728,1.0,1.0,1.0,1.0,0.4766885829623695,1.0,0.8431264763534358,0.8435070774716963,1.0,1.0,1
1.0,0.0,0.0,0.0,0.1805555555555555,0.0,1.0,0.0686567164179104,0.0361239326102007,0.2079011367288039,0.3662297489730485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0412746970245512,0
0.0,0.0,1.0,1.0,0.0972222222222222,1.0,0.0,0.0238805970149253,0.0161723978767597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1401913625967844,0
0.0,0.0,1.0,1.0,0.9722222222222222,1.0,0.0,0.7527363184079602,0.757010154627279,1.0,1.0,0.2135812741413237,0.4377236721562871,0.4766885829623695,0.2194726820296504,1.0,1.0,0.0,0.0412746970245512,1
